city,neighborhood,beds,baths,sqft,year_built,in_unit_laundry,dishwasher,hardwood_floors,recently_renovated,pets_allowed,parking,floor,has_elevator,rent
Cambridge,Kendall Square,2,1,859,1945,0,0,0,0,0,garage,5,0,3972.65
Cambridge,Central Square,4,3,792,1943,1,1,0,1,0,garage,5,0,4819.2
Cambridge,Central Square,2,2,1111,1950,0,1,1,1,0,street_only,2,0,4040.85
Cambridge,Inman Square,1,1,1258,2005,1,0,1,0,1,off_street,1,1,3769.3
Cambridge,Harvard Square,1,2,1022,1932,0,1,1,1,0,off_street,5,1,3870.7
Cambridge,Central Square,1,3,1105,1927,0,0,0,1,0,garage,5,0,3816.75
Cambridge,Inman Square,3,3,1767,1939,1,1,0,1,1,street_only,3,0,5505.45
Cambridge,Central Square,1,2,1774,1895,1,0,0,0,1,street_only,4,0,4394.9
Cambridge,Kendall Square,2,3,1742,1946,0,1,1,0,1,off_street,2,0,5546.7
Cambridge,Inman Square,3,2,741,1926,1,1,0,0,1,street_only,4,1,3888.35
Cambridge,Harvard Square,4,2,691,1987,0,0,1,1,0,off_street,4,1,4297.85
Cambridge,Harvard Square,2,3,1142,1976,1,1,0,0,0,off_street,2,0,4671.7
Cambridge,Kendall Square,3,1,560,1932,0,0,0,1,0,garage,4,0,3859.0
Cambridge,Inman Square,4,3,913,1909,0,0,1,1,1,street_only,1,0,4519.55
Cambridge,Inman Square,3,1,1100,1908,1,0,0,1,1,off_street,2,1,4305.0
Cambridge,Harvard Square,1,2,951,1961,0,1,0,0,0,street_only,4,0,3479.85
Cambridge,Central Square,2,3,780,1978,0,1,1,0,1,garage,4,0,3675.0
Cambridge,Inman Square,3,1,1313,1957,0,0,0,0,1,garage,3,0,4185.55
Cambridge,Kendall Square,4,1,1456,1910,0,0,1,1,1,street_only,5,0,5315.6
Cambridge,Central Square,1,1,1364,1950,1,1,0,0,0,garage,4,0,3858.4
Cambridge,Harvard Square,4,1,1616,1965,0,1,1,0,0,street_only,2,1,5296.6
Cambridge,Inman Square,1,2,1064,1962,1,0,0,0,0,garage,5,0,3428.4
Cambridge,Central Square,4,3,848,1937,0,1,1,1,1,off_street,5,0,4511.8
Cambridge,Harvard Square,3,3,1359,1933,0,0,1,1,1,garage,2,1,5222.65
Cambridge,Harvard Square,1,3,862,1971,0,0,1,0,1,garage,5,1,3779.7
Cambridge,Inman Square,4,2,625,1993,1,0,1,0,1,street_only,3,0,3930.75
Cambridge,Harvard Square,1,1,869,1947,0,0,0,1,1,off_street,3,0,3379.15
Cambridge,Central Square,1,2,1329,1928,1,0,1,0,1,street_only,3,1,4017.15
Cambridge,Inman Square,3,1,1380,1963,1,1,1,0,1,garage,1,0,4805.0
Cambridge,Central Square,3,3,1097,1923,0,1,1,0,0,street_only,1,1,4372.95
Cambridge,Central Square,4,1,1403,1913,0,0,1,0,0,street_only,5,0,4502.05
Cambridge,Central Square,3,2,659,1906,1,1,0,0,0,off_street,2,1,3902.65
Cambridge,Central Square,2,1,1155,2022,0,0,1,1,0,off_street,5,0,4028.25
Cambridge,Harvard Square,2,2,606,1958,1,1,1,1,0,off_street,5,1,3921.1
Cambridge,Inman Square,1,1,843,1961,1,0,1,1,0,street_only,5,1,3203.05
Cambridge,Central Square,2,1,1222,1965,0,0,1,0,1,garage,4,0,3863.7
Cambridge,Inman Square,3,2,836,1956,0,1,0,0,0,garage,2,1,3887.6
Cambridge,Harvard Square,2,2,1706,1946,1,0,1,1,0,street_only,5,0,5249.1
Cambridge,Central Square,3,2,552,2015,0,1,1,0,0,garage,4,1,3713.2
Cambridge,Harvard Square,1,1,1127,1920,1,1,1,0,1,garage,5,1,3920.45
Cambridge,Inman Square,2,3,1183,1950,0,0,1,0,0,garage,3,1,4017.05
Cambridge,Kendall Square,3,1,719,1945,1,0,1,1,0,off_street,1,0,4458.65
Cambridge,Central Square,3,1,532,1958,1,0,1,1,0,street_only,1,1,3438.2
Cambridge,Central Square,4,3,1583,1921,1,0,1,0,1,garage,1,1,5711.05
Cambridge,Harvard Square,2,3,1578,1979,0,1,1,0,1,garage,4,0,5086.3
Cambridge,Central Square,4,3,1405,1961,0,0,0,0,0,off_street,3,1,5137.75
Cambridge,Kendall Square,3,3,1089,1935,0,0,1,0,0,off_street,4,1,4763.15
Cambridge,Harvard Square,1,1,587,1929,1,0,0,0,0,street_only,2,0,2923.45
Cambridge,Kendall Square,1,1,511,1972,0,0,0,0,0,street_only,1,1,2929.85
Cambridge,Kendall Square,4,2,1701,2015,0,1,1,1,0,off_street,4,1,6317.35
Cambridge,Harvard Square,1,1,1250,2021,1,1,1,0,1,street_only,5,0,3990.5
Cambridge,Inman Square,2,1,628,1922,0,0,1,0,0,street_only,1,1,2691.8
Cambridge,Inman Square,2,2,1037,2015,0,1,0,0,0,garage,4,0,3917.95
Cambridge,Harvard Square,2,2,1483,2008,0,1,0,0,0,garage,2,0,4848.05
Cambridge,Harvard Square,1,3,1428,1987,1,1,1,0,0,street_only,4,0,4567.8
Cambridge,Harvard Square,1,2,940,1940,0,1,0,0,0,street_only,1,1,3397.0
Cambridge,Harvard Square,2,3,1660,1944,1,1,1,0,1,off_street,5,0,5281.0
Cambridge,Harvard Square,2,1,841,1973,1,1,0,0,1,street_only,3,1,3706.35
Cambridge,Central Square,1,2,1448,2016,0,1,0,1,0,garage,3,1,4253.8
Cambridge,Harvard Square,4,3,1692,2002,0,1,0,0,0,off_street,5,1,6023.2
Cambridge,Central Square,1,1,1504,1973,0,1,1,0,0,street_only,1,0,3881.4
Cambridge,Central Square,1,3,885,1934,0,0,1,0,1,off_street,4,1,3447.75
Cambridge,Harvard Square,3,3,1231,1937,0,0,1,1,1,street_only,2,0,4898.85
Cambridge,Kendall Square,2,2,667,1972,0,0,1,0,0,off_street,5,0,3621.45
Cambridge,Harvard Square,2,3,1213,1896,0,0,0,1,0,street_only,5,0,4239.55
Cambridge,Central Square,4,1,930,2017,0,1,0,0,0,street_only,1,0,4115.5
Cambridge,Inman Square,4,2,1455,1925,0,1,1,0,0,garage,1,0,5021.25
Cambridge,Inman Square,1,3,565,2004,0,0,1,0,0,street_only,2,0,2740.75
Cambridge,Kendall Square,2,2,1278,1976,0,0,0,0,1,garage,5,0,4586.3
Cambridge,Kendall Square,2,1,684,1962,0,1,0,0,1,street_only,5,1,3546.4
Cambridge,Harvard Square,3,2,763,1894,1,1,1,0,1,off_street,4,0,4090.05
Cambridge,Harvard Square,3,1,1694,2017,1,1,0,0,0,street_only,4,1,5427.9
Cambridge,Kendall Square,3,2,1128,1923,0,0,1,1,1,street_only,2,1,4769.8
Cambridge,Central Square,1,2,1757,1931,0,1,0,0,1,garage,1,1,4594.95
Cambridge,Inman Square,4,1,766,1922,1,0,1,0,0,street_only,1,0,3900.1
Cambridge,Inman Square,2,1,755,1894,0,1,0,0,1,off_street,4,1,3230.25
Cambridge,Kendall Square,1,2,1406,1979,0,0,0,0,0,street_only,2,1,4394.1
Cambridge,Central Square,1,1,590,1905,1,1,1,0,0,off_street,4,0,2737.5
Cambridge,Central Square,4,2,684,2015,0,0,1,0,1,off_street,3,1,4047.3999999999996
Cambridge,Harvard Square,1,1,1201,1905,0,0,0,0,0,garage,2,1,3621.35
Cambridge,Inman Square,3,2,1586,1960,0,0,0,0,0,street_only,5,1,4544.1
Cambridge,Kendall Square,3,2,1372,1999,0,0,0,0,0,off_street,2,1,4982.2
Cambridge,Central Square,3,2,1306,2001,1,0,1,0,1,off_street,4,0,4634.1
Cambridge,Inman Square,3,2,1349,1998,0,1,1,0,0,street_only,1,1,4509.15
Cambridge,Central Square,1,2,576,1895,1,0,0,1,0,off_street,5,1,3210.6
Cambridge,Inman Square,3,1,634,1971,1,0,1,0,1,garage,5,1,3647.9
Cambridge,Central Square,2,1,906,2008,0,1,1,0,0,garage,1,1,3728.1
Cambridge,Inman Square,2,1,1493,1963,1,0,1,0,1,garage,4,0,4317.55
Cambridge,Kendall Square,1,3,1413,1893,0,1,0,1,1,off_street,2,0,4821.55
Cambridge,Central Square,1,3,1443,1933,0,0,1,0,1,off_street,3,0,4257.05
Cambridge,Inman Square,2,2,1759,2021,0,1,1,0,0,street_only,1,1,4595.65
Cambridge,Kendall Square,1,1,1619,1992,1,0,0,1,0,garage,5,0,5032.65
Cambridge,Central Square,3,2,523,1934,0,0,1,0,0,off_street,1,0,3357.05
Cambridge,Central Square,1,2,1719,1993,0,1,0,0,1,off_street,5,1,4324.65
Cambridge,Central Square,2,2,1303,2012,1,0,0,0,1,garage,1,1,4396.05
Cambridge,Kendall Square,4,1,1512,1953,0,0,1,0,0,garage,4,1,5460.2
Cambridge,Central Square,4,1,1099,1901,1,1,1,0,1,garage,5,0,4688.65
Cambridge,Central Square,1,2,1427,2020,0,0,0,0,0,street_only,2,1,4052.45
Cambridge,Harvard Square,4,2,1611,1922,0,1,1,1,0,garage,5,0,5625.85
Cambridge,Central Square,2,2,1309,2012,0,1,1,0,0,street_only,5,0,4077.1499999999996
Cambridge,Kendall Square,1,1,731,1953,0,1,1,1,1,street_only,4,0,3480.85
Cambridge,Harvard Square,4,2,500,1977,0,0,1,0,0,garage,3,0,3954.0
Cambridge,Kendall Square,3,2,1514,1927,0,1,0,0,1,off_street,3,1,5227.9
Cambridge,Central Square,4,1,1462,2013,1,1,0,0,1,off_street,5,0,5302.7
Cambridge,Inman Square,4,2,1628,1927,0,0,0,0,1,street_only,3,0,5058.8
Cambridge,Central Square,3,3,1364,1953,1,1,1,0,0,off_street,4,1,4872.4
Cambridge,Kendall Square,3,3,1034,1970,1,0,0,0,0,street_only,1,1,4894.9
Cambridge,Harvard Square,4,1,1219,1919,0,0,1,0,1,off_street,5,1,4776.65
Cambridge,Central Square,3,1,1341,1922,0,1,0,0,0,street_only,1,0,4413.35
Cambridge,Kendall Square,2,2,1586,1954,0,0,0,0,1,off_street,5,1,5106.1
Cambridge,Central Square,4,1,1169,2001,0,0,1,0,0,garage,4,1,4687.15
Cambridge,Inman Square,4,2,1153,1946,0,0,1,0,0,garage,3,1,4641.55
Cambridge,Harvard Square,2,2,1189,1964,0,0,0,0,0,street_only,1,1,3997.15
Cambridge,Harvard Square,1,1,811,1965,0,1,0,1,0,off_street,4,1,3409.85
Cambridge,Harvard Square,3,3,637,1989,0,0,0,1,0,off_street,3,1,3974.95
Cambridge,Inman Square,1,1,1471,2022,1,0,0,0,0,street_only,2,1,3947.85
Cambridge,Inman Square,3,2,776,1994,1,1,1,0,0,street_only,2,0,3771.6
Cambridge,Kendall Square,2,2,1200,1948,0,1,1,1,0,garage,5,1,4781.0
Cambridge,Kendall Square,3,3,858,1969,0,1,1,0,0,garage,3,1,4622.3
Cambridge,Inman Square,4,2,1125,1984,0,0,1,1,1,street_only,1,0,4537.75
Cambridge,Harvard Square,4,2,1600,2015,1,1,1,0,0,garage,2,0,5925.0
Cambridge,Harvard Square,4,1,562,1939,1,1,0,0,0,garage,3,0,4255.7
Cambridge,Inman Square,1,3,1292,1953,1,0,1,0,0,street_only,3,0,3855.2
Cambridge,Harvard Square,3,1,1125,1893,0,1,1,0,0,street_only,4,1,4375.75
Cambridge,Kendall Square,1,2,1207,1934,0,0,1,0,0,street_only,5,0,4172.45
Cambridge,Kendall Square,1,2,1734,1945,0,1,0,0,1,off_street,3,0,4828.9
Cambridge,Harvard Square,4,3,1549,1955,1,1,1,0,0,off_street,5,0,5662.15
Cambridge,Kendall Square,3,2,1685,1924,1,0,1,0,0,street_only,1,0,5745.75
Cambridge,Central Square,3,1,1048,1923,1,1,1,0,0,street_only,2,0,4036.8
Cambridge,Inman Square,4,1,1302,1930,1,1,1,0,0,street_only,5,0,4592.7
Cambridge,Harvard Square,1,1,739,1893,0,0,0,0,0,garage,4,1,3015.65
Cambridge,Inman Square,1,3,1793,2013,1,0,1,1,0,garage,1,1,4926.55
Cambridge,Harvard Square,3,2,999,1911,0,1,1,0,1,off_street,2,0,4434.65
Cambridge,Kendall Square,4,3,1147,1915,0,0,1,0,1,garage,2,0,5497.45
Cambridge,Kendall Square,3,3,1276,2002,1,0,1,0,0,off_street,4,1,5439.6
Cambridge,Inman Square,1,1,1304,1984,0,0,0,1,1,street_only,3,0,3583.4
Cambridge,Kendall Square,1,2,1757,1958,1,0,1,0,1,street_only,4,1,5191.95
Cambridge,Harvard Square,3,3,788,1986,0,1,1,0,1,street_only,5,0,4304.8
Cambridge,Central Square,1,2,1583,2014,1,0,0,1,0,garage,4,0,4728.05
Cambridge,Central Square,4,1,1717,1950,0,1,0,1,1,garage,4,0,5506.95
Cambridge,Inman Square,3,1,1633,1891,1,1,1,1,1,garage,3,1,5290.55
Cambridge,Kendall Square,1,2,1496,2006,0,0,1,0,0,street_only,1,0,4731.6
Cambridge,Harvard Square,3,1,1746,1993,1,0,0,0,1,garage,5,0,5427.1
Cambridge,Inman Square,3,2,1045,1923,0,1,1,0,1,street_only,3,1,4153.75
Cambridge,Harvard Square,1,3,789,1922,1,0,1,0,0,off_street,1,0,3729.15
Cambridge,Harvard Square,3,2,1063,1903,0,0,0,1,0,street_only,5,0,4496.05
Cambridge,Kendall Square,3,1,619,1912,0,1,1,0,0,garage,4,0,3926.65
Cambridge,Harvard Square,4,1,1297,1985,0,0,1,1,1,street_only,1,0,5139.95
Cambridge,Kendall Square,1,3,864,2008,1,0,1,0,0,street_only,1,1,4072.3999999999996
Cambridge,Central Square,1,3,778,1941,0,0,1,0,1,street_only,4,1,3079.3
Cambridge,Kendall Square,3,2,964,1926,1,0,0,0,0,garage,3,0,4702.4
Cambridge,Kendall Square,4,1,1346,1912,1,1,1,0,0,garage,5,0,5501.1
Cambridge,Inman Square,1,2,1180,1901,0,1,1,0,1,street_only,4,1,3487.0
Cambridge,Kendall Square,4,2,1573,1951,0,1,0,0,1,off_street,4,0,5817.55
Cambridge,Central Square,2,3,1622,1946,1,1,1,1,0,off_street,3,0,5101.7
Cambridge,Harvard Square,4,2,1331,1925,0,0,0,1,1,off_street,1,1,5285.85
Cambridge,Central Square,3,2,663,1983,1,0,1,0,0,street_only,5,1,3706.05
Cambridge,Inman Square,1,2,1788,1969,1,1,1,1,0,street_only,1,1,4752.8
Cambridge,Central Square,1,3,539,1926,0,0,1,0,0,off_street,2,0,2769.65
Cambridge,Central Square,3,1,1145,1958,1,0,0,0,0,street_only,2,1,4120.75
Cambridge,Kendall Square,1,1,823,1996,1,1,0,0,0,off_street,2,1,3673.05
Cambridge,Central Square,3,1,1397,1962,0,1,0,0,0,street_only,4,0,4331.95
Cambridge,Kendall Square,1,1,634,1902,0,0,1,0,1,off_street,1,0,3426.9
Cambridge,Inman Square,1,2,1213,1922,1,1,0,0,1,garage,1,0,3999.55
Cambridge,Kendall Square,1,1,1189,1934,1,0,1,0,0,off_street,3,0,3993.1499999999996
Cambridge,Kendall Square,4,1,568,1905,0,0,1,0,0,off_street,4,0,4038.8
Cambridge,Central Square,4,2,1038,1901,1,1,1,0,1,street_only,2,0,4807.3
Cambridge,Kendall Square,3,3,1267,1947,0,0,0,1,1,garage,3,0,5291.45
Cambridge,Harvard Square,3,1,649,2016,0,0,0,1,0,street_only,4,1,3735.15
Cambridge,Inman Square,2,3,806,1946,1,0,1,0,1,street_only,5,0,3673.1
Cambridge,Inman Square,3,1,511,1995,0,0,0,1,0,garage,4,0,3183.85
Cambridge,Inman Square,3,2,1434,1975,1,1,1,1,0,off_street,2,0,4892.9
Cambridge,Central Square,3,1,1309,1901,0,1,0,1,0,street_only,2,1,4426.15
Cambridge,Kendall Square,2,1,1023,2008,1,1,1,0,1,street_only,1,1,4373.05
Cambridge,Harvard Square,1,1,887,2000,1,0,1,0,1,street_only,3,0,3484.45
Cambridge,Central Square,1,2,1658,1914,0,1,1,0,0,off_street,5,0,4283.3
Cambridge,Central Square,4,1,692,1987,0,0,0,1,0,street_only,4,0,3668.2
Cambridge,Central Square,2,3,1691,2012,1,1,0,1,0,street_only,1,0,5138.85
Cambridge,Central Square,2,1,610,1935,0,1,1,0,1,street_only,2,0,2913.5
Cambridge,Kendall Square,1,2,1070,2014,1,1,1,1,1,off_street,1,0,4644.5
Cambridge,Kendall Square,2,1,759,1893,0,1,1,0,1,street_only,2,0,3700.65
Cambridge,Central Square,4,2,760,1916,0,1,0,1,0,street_only,4,1,4045.0
Cambridge,Central Square,3,2,903,1890,1,1,0,1,0,garage,4,1,4401.05
Cambridge,Central Square,1,3,1600,1947,0,0,0,0,0,garage,1,1,4372.0
Cambridge,Central Square,1,1,1692,1945,0,1,0,1,1,garage,1,1,4474.2
Cambridge,Harvard Square,2,3,666,1941,1,0,0,0,0,garage,4,1,3974.1
Cambridge,Inman Square,4,1,1306,1929,0,0,0,0,0,garage,3,1,4441.1
Cambridge,Central Square,4,2,902,1968,0,0,0,0,0,off_street,5,1,4152.7
Cambridge,Central Square,2,1,845,1988,0,1,0,0,0,street_only,4,0,3230.75
Cambridge,Kendall Square,3,1,707,2021,1,1,1,0,0,off_street,5,0,4422.45
Cambridge,Harvard Square,2,2,673,1987,0,0,0,0,0,garage,4,0,3535.55
Cambridge,Inman Square,3,3,983,1947,0,1,1,0,1,street_only,1,1,4257.05
Cambridge,Central Square,4,1,1265,1958,0,0,1,1,0,garage,4,1,4914.75
Cambridge,Central Square,3,2,908,1982,1,0,1,1,0,garage,5,1,4237.8
Cambridge,Central Square,2,2,759,1910,0,0,0,0,0,garage,5,1,3519.65
Cambridge,Inman Square,3,1,1317,1926,0,1,1,0,1,street_only,1,0,4093.95
Cambridge,Central Square,3,1,990,1984,1,1,0,0,0,garage,1,1,4279.5
Cambridge,Harvard Square,2,1,1350,1919,0,0,0,0,0,off_street,4,0,4236.5
Cambridge,Harvard Square,1,1,561,1921,0,0,0,0,1,street_only,3,1,2634.35
Cambridge,Kendall Square,3,1,928,1982,1,1,1,0,1,off_street,4,1,4618.8
Cambridge,Central Square,1,1,1518,1939,0,0,1,1,0,off_street,4,1,3964.3
Cambridge,Harvard Square,4,2,1427,1923,0,0,0,0,0,street_only,3,0,4914.45
Cambridge,Kendall Square,2,2,1599,1906,0,1,0,0,1,street_only,1,0,5135.65
Cambridge,Harvard Square,2,1,1133,1937,0,1,1,0,0,garage,2,0,4080.55
Cambridge,Central Square,1,2,836,1898,0,0,1,0,0,garage,2,0,3163.6
Cambridge,Central Square,2,2,761,1985,1,0,1,0,0,street_only,2,0,3399.35
Cambridge,Central Square,2,3,889,1934,0,0,0,0,1,street_only,3,0,3501.15
Cambridge,Harvard Square,4,2,678,2019,0,0,0,1,0,garage,1,0,4579.3
Cambridge,Central Square,1,3,824,1941,0,0,0,0,0,off_street,5,0,3327.4
Cambridge,Harvard Square,1,2,1790,2001,1,1,1,0,0,street_only,3,1,4940.5
Cambridge,Harvard Square,2,1,943,1929,0,0,1,0,0,off_street,3,1,3631.05
Cambridge,Kendall Square,2,1,865,1980,0,0,1,0,1,street_only,3,0,3856.75
Cambridge,Harvard Square,4,1,636,1919,0,0,1,0,0,street_only,1,1,3909.6
Cambridge,Harvard Square,3,1,1650,1972,0,1,0,1,0,off_street,1,1,5241.5
Cambridge,Harvard Square,4,2,1290,1906,0,0,0,0,0,street_only,2,0,4939.5
Cambridge,Inman Square,4,2,647,1909,0,1,0,0,0,off_street,1,1,3806.45
Cambridge,Kendall Square,4,3,1517,1981,1,0,1,1,0,street_only,4,0,5889.95
Cambridge,Inman Square,4,1,778,1912,0,0,0,0,1,off_street,4,1,3942.3
Cambridge,Central Square,4,1,1659,2011,0,0,0,0,0,off_street,2,0,5258.65
Cambridge,Central Square,1,2,1194,2011,0,0,0,0,0,off_street,5,1,3634.9
Cambridge,Inman Square,1,2,1173,1969,0,1,1,1,1,street_only,2,0,3602.55
Cambridge,Inman Square,2,1,1700,1907,0,0,0,1,0,garage,5,1,4560.0
Cambridge,Central Square,1,1,502,1925,0,1,0,0,1,garage,4,1,2659.7
Cambridge,Central Square,4,2,682,1997,1,0,0,0,0,garage,1,0,4243.7
Cambridge,Harvard Square,3,2,951,2010,0,1,0,0,0,street_only,4,1,4178.85
Cambridge,Inman Square,3,1,1665,1987,0,0,1,0,1,street_only,3,1,4538.75
Cambridge,Harvard Square,2,2,1346,1942,0,0,0,0,0,off_street,5,1,4418.1
Cambridge,Kendall Square,3,2,1390,1953,0,0,0,1,1,off_street,2,1,5262.5
Cambridge,Inman Square,3,3,748,1991,0,1,0,0,1,garage,3,1,3934.8
Cambridge,Harvard Square,3,2,1040,1894,0,1,1,0,0,street_only,5,1,4450.0
Cambridge,Central Square,2,3,1476,1945,1,1,1,1,0,garage,1,0,4952.6
Cambridge,Inman Square,1,3,1412,1923,0,0,1,1,0,garage,5,1,4179.2
Cambridge,Kendall Square,4,2,1189,2010,1,0,1,0,0,garage,3,1,5600.15
Cambridge,Central Square,1,1,1751,1947,0,1,0,0,0,street_only,1,0,4209.85
Cambridge,Kendall Square,4,2,1582,1990,0,1,1,1,1,off_street,4,0,6118.7
Cambridge,Harvard Square,1,2,1238,1966,0,1,0,0,0,off_street,5,1,3820.3
Cambridge,Harvard Square,3,1,890,1994,0,1,0,1,0,garage,3,0,4186.5
Cambridge,Central Square,2,1,538,1967,0,0,1,0,1,off_street,4,0,2772.3
Cambridge,Kendall Square,2,3,1074,1987,1,1,0,1,0,off_street,4,1,4885.9
Cambridge,Inman Square,4,2,885,1899,0,1,0,0,1,garage,1,0,4231.75
Cambridge,Kendall Square,4,2,1192,1936,0,0,1,1,0,street_only,2,0,5253.2
Cambridge,Inman Square,2,1,775,1974,0,1,0,1,0,street_only,2,1,3275.25
Cambridge,Central Square,4,1,751,1999,1,0,1,0,0,garage,5,1,4169.85
Cambridge,Harvard Square,1,1,1069,1984,0,0,1,1,1,off_street,3,1,3665.15
Cambridge,Harvard Square,1,1,1054,1923,0,0,0,1,1,off_street,1,0,3734.9
Cambridge,Harvard Square,2,1,1099,1903,1,0,1,0,1,garage,5,1,4125.65
Cambridge,Central Square,4,2,1033,1995,0,1,1,1,1,street_only,4,1,4766.55
Cambridge,Harvard Square,4,1,1460,1927,0,1,0,0,0,off_street,3,1,5172.0
Cambridge,Kendall Square,3,3,801,1953,0,1,0,1,0,street_only,1,0,4494.35
Cambridge,Inman Square,1,1,1587,2007,1,0,1,1,0,off_street,5,0,4174.45
Cambridge,Central Square,1,2,1096,1899,1,1,1,0,0,off_street,5,1,3770.6
Cambridge,Harvard Square,3,1,1511,1916,0,0,0,0,0,street_only,5,1,4617.85
Cambridge,Harvard Square,1,2,1092,1928,0,0,0,0,1,off_street,4,0,3623.2
Cambridge,Inman Square,2,1,1093,1965,0,1,1,0,1,garage,5,1,3616.55
Cambridge,Kendall Square,4,1,840,1892,1,1,0,0,0,off_street,3,0,4798.0
Cambridge,Central Square,3,3,872,1991,0,1,0,1,1,garage,2,1,4311.2
Cambridge,Central Square,4,2,1153,1933,0,0,0,0,1,garage,5,0,4563.55
Cambridge,Harvard Square,1,2,1672,1930,0,0,0,1,1,garage,2,0,4674.2
Cambridge,Kendall Square,3,3,1323,1949,0,0,1,0,0,off_street,3,0,5042.05
Cambridge,Central Square,4,1,1186,1956,0,0,1,0,0,off_street,1,0,4606.1
Cambridge,Inman Square,1,2,1675,1947,1,0,1,0,1,street_only,2,0,4341.25
Cambridge,Kendall Square,1,2,1602,1929,1,0,1,1,0,street_only,1,0,5088.7
Cambridge,Kendall Square,3,3,1600,1904,0,1,1,1,1,street_only,4,0,5876.0
Cambridge,Central Square,4,3,1483,1952,1,0,1,1,1,garage,4,1,5612.05
Cambridge,Central Square,2,1,1106,1936,0,0,1,1,0,street_only,2,0,3749.1
Cambridge,Inman Square,1,2,834,1954,0,1,0,0,1,off_street,1,0,3186.9
Cambridge,Central Square,2,2,1704,1961,0,0,1,0,0,off_street,5,0,4489.4
Cambridge,Harvard Square,4,2,1339,1895,1,1,1,0,0,street_only,2,1,5226.65
Cambridge,Central Square,2,1,507,1972,0,0,0,0,0,street_only,5,0,2705.45
Cambridge,Harvard Square,4,3,850,1905,0,0,1,0,0,garage,2,0,4652.5
Cambridge,Harvard Square,4,1,939,2013,0,1,1,0,1,off_street,4,0,4645.65
Cambridge,Central Square,1,1,1388,1968,1,0,1,0,1,street_only,2,0,3766.8
Cambridge,Inman Square,2,2,882,2008,1,1,0,0,1,off_street,1,1,3906.7
Cambridge,Central Square,4,1,588,1998,1,1,1,0,1,off_street,5,0,3914.8
Cambridge,Harvard Square,1,3,760,2009,0,1,0,1,1,garage,5,1,4032.0
Cambridge,Harvard Square,3,2,1518,1935,1,0,1,0,1,garage,3,1,5437.3
Cambridge,Central Square,2,3,1224,1914,0,0,0,0,0,street_only,3,1,4001.4
Cambridge,Kendall Square,4,1,1410,1966,1,1,1,0,1,street_only,5,1,5609.5
Cambridge,Kendall Square,1,2,1675,1991,0,1,1,0,0,off_street,4,1,5027.25
Cambridge,Kendall Square,3,2,1064,1909,1,0,1,0,0,garage,4,0,4908.4
Cambridge,Central Square,3,1,1316,1917,1,0,1,0,0,street_only,5,0,4464.6
Cambridge,Central Square,1,2,850,1920,1,1,0,0,0,garage,4,1,3570.5
Cambridge,Inman Square,1,3,866,1959,0,0,1,1,0,off_street,5,0,3235.1
Cambridge,Kendall Square,4,2,1607,1950,0,1,0,1,1,off_street,3,1,5970.45
Cambridge,Inman Square,2,2,1258,1893,0,0,1,0,1,garage,1,1,4037.3
Cambridge,Inman Square,3,2,1099,1914,0,1,0,0,0,garage,4,1,4334.65
Cambridge,Inman Square,4,1,742,2010,0,1,1,0,1,street_only,4,1,3843.7
Cambridge,Inman Square,2,2,1105,1967,1,0,1,1,0,garage,3,1,4307.75
Cambridge,Central Square,3,1,1116,1899,0,1,0,0,0,off_street,4,1,3976.6
Cambridge,Kendall Square,4,1,877,1936,0,0,0,1,1,garage,4,0,4785.95
Cambridge,Central Square,3,2,1296,1967,0,1,0,0,1,garage,2,0,4572.6
Cambridge,Harvard Square,3,1,1501,1910,1,0,1,0,0,off_street,1,0,4963.35
Cambridge,Central Square,2,1,687,1907,1,1,0,1,0,garage,4,0,3574.45
Cambridge,Kendall Square,2,3,1209,1972,1,0,0,0,1,street_only,3,0,4757.15
Cambridge,Inman Square,4,1,1528,1973,0,1,0,0,1,off_street,1,1,4914.8
Cambridge,Inman Square,3,2,1430,1968,0,0,0,0,1,garage,4,1,4517.5
Cambridge,Central Square,1,2,1689,1966,1,1,0,0,1,off_street,2,0,4550.15
Cambridge,Harvard Square,4,3,1594,1897,0,0,0,0,1,off_street,2,0,5737.9
Cambridge,Harvard Square,4,1,1550,2011,0,1,1,0,0,street_only,4,1,5277.5
Cambridge,Inman Square,3,3,1390,1937,0,0,0,0,0,garage,2,1,4651.5
Cambridge,Central Square,1,1,1548,1917,0,1,0,0,0,street_only,4,1,3892.8
Cambridge,Harvard Square,4,3,633,1969,0,1,0,0,0,garage,4,1,4463.55
Cambridge,Inman Square,1,1,729,1902,0,1,0,0,0,street_only,3,0,2497.15
Cambridge,Inman Square,4,3,1094,1963,0,0,0,1,1,garage,5,1,4989.9
Cambridge,Kendall Square,4,1,1649,1984,1,1,0,0,0,off_street,2,0,5732.15
Cambridge,Harvard Square,2,1,1403,2008,1,1,1,1,1,street_only,3,0,4850.05
Cambridge,Inman Square,4,1,1172,1966,1,0,0,0,0,street_only,4,1,4328.2
Cambridge,Central Square,1,1,873,1945,0,0,1,1,1,street_only,1,0,3224.55
Cambridge,Inman Square,3,2,1680,1892,1,0,1,0,1,off_street,5,0,4956.0
Cambridge,Central Square,4,3,596,1984,0,1,0,0,0,garage,1,1,4247.6
Cambridge,Inman Square,4,1,1152,1939,0,0,1,0,0,off_street,1,0,4312.2
Cambridge,Harvard Square,4,2,775,1970,0,0,0,0,1,garage,5,0,4488.25
